"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YNL136W",96.7426538681039,0.759258954139223,0.165112226222888,1.02662221829992e-06,7.52902165726387e-06
"YNL185C",48.1282015847727,-0.433557746892429,0.21535114465118,0.0193299736153107,0.0525879093234037
"YNL219C",127.557199353913,0.58638564945671,0.142856075148937,1.41984031621108e-05,9.11730794599859e-05
"YNL079C",614.209062528671,0.0893352196086103,0.0621073050667352,0.145560533069418,0.261702818410379
"YNL244C",344.657517158411,0.101004680943218,0.0837531515467681,0.21788828804503,0.354557758764868
"YNL054W-B",10.6879379800495,-0.787649136757694,0.488420661937858,0.0122398614914149,0.0362950039130248
"YJL160C",30.7387569296152,-0.168816321613544,0.230892646668594,0.373704099169507,0.520150793539153
"YJL204C",34.8871601468684,0.096410848368588,0.222131152675254,0.606244061877232,0.727967401439098
"YJR105W",684.718500540174,-0.219910680925739,0.0593844039090802,0.000177928995680132,0.000905534451503256
"YJR129C",19.6024770392624,-0.534595392682068,0.341308895096784,0.0304672116401278,0.0764966107770257
"YJL139C",45.1060905274391,-0.14201852218264,0.198472460014994,0.40968378742524,0.55797361239818
"YJL062W-A",104.743674186768,-0.180975635733394,0.141427762886974,0.170393744743603,0.293920254680406
"YJL110C",53.1661120398817,0.27138676362437,0.197644659910852,0.119097096578377,0.223871886390861
"YJR088C",43.731376396879,0.482815607735656,0.232281129585628,0.0151086052293579,0.0432091893412532
"YJL213W",47.2017659727515,-0.537683061277023,0.214902389323225,0.00401308109192743,0.0142199265893361
"YJR046W",68.356011578509,-0.581210795354912,0.180048823502631,0.00037796740431341,0.00177011679543871
"YJL020C",334.812550525469,-0.38580000824199,0.086011249032223,4.19865730540622e-06,2.90032272174553e-05
"YJL187C",72.6180929271152,0.202501915990421,0.171824798490577,0.192998849649798,0.323659377962554
"YJR131W",55.6568990195904,0.0948617702334264,0.189569624645906,0.573010250845099,0.70479745556959
"YJL133W",92.7964405510413,0.140491984457646,0.149438804084452,0.312404265947574,0.459329142434608
"YJR044C",97.6209400051537,0.00830755076370091,0.142714222373994,0.951720070231502,0.971266907078096
"YJR100C",49.6643429389279,0.198105975906613,0.19808510398583,0.254430694491454,0.397258995994715
"YJR012C",39.5955416258614,-0.0961067815104809,0.214802209410666,0.595698475861099,0.719758472048602
"YJR067C",20.5748112855871,0.034024811372075,0.259238552178551,0.866532268160176,0.915919250213355
"YJR146W",11.1604268829195,-0.167844598135777,0.322409665052285,0.421907601661539,0.569509068554422
"YJR130C",96.0686339681109,0.109631644337539,0.147299501992445,0.424548997627953,0.571673041108178
"YJR069C",68.0550389675618,-0.481370045170435,0.181408076358731,0.00320237179563466,0.0117305932721038
"YJR120W",7.82581530289877,-0.0474182754835642,0.327030143105684,0.806739091504109,0.879149119331666
"YJL186W",131.989182935869,-0.294927781445861,0.128941077904483,0.015334888120957,0.0437648267656525
"YJL008C",357.561796693193,-0.440916653141714,0.0822937319384141,4.22567395963971e-08,3.69898595731022e-07
"YJL061W",59.1752349132068,-0.326847791102613,0.185585719728187,0.0470932364446635,0.108134118654856
"YJR085C",236.4707905503,0.349457793495382,0.108148645167552,0.000795087196443495,0.00342244063866433
"YJR040W",102.473033228234,0.0156814045001233,0.141039725534553,0.906816527791368,0.942901540465846
"YJR039W",86.6715411726847,0.128116753390089,0.154671825052658,0.369995275121639,0.516841432850278
"YJL009W",19.504255693748,0.0493528998675782,0.261555843044825,0.806990530721583,0.879149119331666
"YJR005W",97.8836835963251,-0.136537290435625,0.144823089986469,0.310846357841751,0.457619757204282
"YJL006C",14.7293308044998,0.418285478118913,0.378269825164047,0.0958269355161095,0.189532021749491
"YJR098C",23.7996304506153,0.133306535318071,0.252284155712211,0.50647792220174,0.646811557508338
"YJL103C",36.9101047594816,0.537101136392919,0.255556587472253,0.0122240544361624,0.0362874670755532
"YJL156C",55.6713156382344,0.436444613924893,0.202517785013107,0.0147188121309558,0.0422268595534656
"YJL185C",23.6119499367521,0.38732322631925,0.298025379048882,0.0877376971821887,0.177126546599171
"YJR138W",48.4556025210175,0.00731671764902204,0.193634466882385,0.967216936339525,0.980933918745206
"YJL108C",61.0922368236221,-0.0328994262991463,0.174379045897725,0.833087247754762,0.895798021318062
"YJR049C",143.468551887694,0.0132387864076549,0.125695988877208,0.912610463189157,0.947417807231096
"YJR008W",73.9153822908201,-0.679812058195545,0.178521280393714,3.44001633557081e-05,0.000204845906129188
"YJR002W",110.932665184625,-0.665441820790361,0.145094946895127,1.16039071297403e-06,8.43093969545939e-06
"YJR145C",1783.63050046313,-0.802074657760187,0.0357675215098663,5.30024532689839e-112,3.97227975115905e-110
"YJR048W",20.4168247196935,-0.912239042522429,0.349270005417638,0.00110390351843685,0.00458925239313678
"YJR009C",7685.81649213914,-0.205628365489547,0.0168505150704761,3.02030080665277e-34,7.34402920586547e-33
"YJL173C",73.6192269411522,0.0527840540136734,0.16173649351543,0.719856762485348,0.816235512447117
"YJR014W",183.318870194307,0.00327779812695831,0.11109621432092,0.976314128201105,0.986639897517975
"YJR135W-A",45.4368334246659,-0.0739182630140143,0.199646507060106,0.668712146785425,0.777990097782565
"YJR045C",1093.66441245952,-0.824708625796885,0.045885488199034,6.02955289998322e-73,2.81946016374429e-71
"YJL176C",74.3839727038521,0.233558804045866,0.166246118507907,0.124068298653298,0.231033921692374
"YJL193W",21.9796195947896,0.172824677195876,0.263574248730827,0.400245226752179,0.547709263522054
"YJL159W",5312.41748665114,-0.964401962651515,0.020047861280972,0,0
"YJL030W",53.0165154113723,-0.0308691638021062,0.184791673518992,0.849738987969477,0.905516556910987
"YJL047C",36.6317292488347,0.168165457626253,0.220838275252199,0.368162789534012,0.51501371044249
"YJL194W",7.99889733781068,0.633926212690505,0.574124673167069,0.043312834341033,0.101057259117072
"YJL199C",25.0012252606883,0.147463547126231,0.257104812991239,0.46616529284551,0.61277998970634
"YJL216C",18.7621967251275,0.431254462779746,0.334647187660527,0.0752989803354518,0.156698638803825
"YJL011C",12.5643582710099,-0.228012210904157,0.324538200350963,0.291740803158336,0.438011507705613
"YJR060W",95.9194743073847,-0.543677893606479,0.152936934245517,0.00013114948413673,0.000687278570605414
"YJR119C",16.4564417838425,1.00604168944608,0.436775610717927,0.00278573478017466,0.0104032457217308
"YJR092W",91.9823562917552,-0.145933136694689,0.153496269363036,0.302199331216261,0.449153094562391
"YJL051W",40.8898416680752,0.0173230743672423,0.203226551245397,0.922969469624546,0.953467894319466
"YJR115W",198.845900365789,-0.870774852569122,0.113666301872165,3.14871485528693e-15,4.35015630638253e-14
"YJL010C",42.1736624297068,-0.459438387536038,0.231383619622286,0.0185166377948008,0.0508301682766458
"YJL084C",60.7789401209509,0.301564026028355,0.189248074069096,0.0728209891525274,0.152879367480229
"YJR030C",42.6964873445923,0.203174263278287,0.217395952083387,0.272320917659543,0.417455185334951
"YJR140C",50.2741559493169,-0.218869463665897,0.195422261097425,0.198807517273668,0.331103782954105
"YJL136C",963.569393242993,-0.322460495587223,0.0489464346691376,3.08351297185405e-11,3.47117273024969e-10
"YJL146W",56.4304712139082,0.489359654960148,0.207008554027717,0.00735706290561486,0.0236702770334036
"YJL060W",128.284220223319,-0.381841596467756,0.131995268501409,0.00211973733278137,0.00824828090159806
"YJL117W",159.37982635569,-0.531330551408292,0.120087203373356,3.6517062252862e-06,2.53534070539858e-05
"YJL149W",49.565717917677,0.265478745807292,0.204442068916934,0.135589228217729,0.247930704404812
"YJR063W",32.6023934943287,-0.366030902221141,0.253706597223542,0.072884235815721,0.152953453834986
"YJL164C",122.229546555009,0.0820268841098439,0.13201673959158,0.511634574260107,0.651420539746927
"YJL079C",305.883643541481,-0.80750738614621,0.0881006290736534,9.67837738054736e-21,1.67564565344856e-19
"YJL156W-A",6.90353168379557,0.763133442952182,0.683200617614588,0.0311145537203453,0.0777650632270485
"YJL106W",38.3508120393785,1.25755155177159,0.28222772260335,1.12291219269343e-06,8.18036299097968e-06
"YJL171C",285.004568215593,-0.15209667036796,0.0920994909685334,0.0893155925703271,0.179715191964788
"YJL058C",23.6283836608242,0.496085831090479,0.309112651116689,0.0374830047358638,0.0901404478724883
"YJL132W",38.5261916803805,0.689408245004214,0.259735491693061,0.00194641028379611,0.00762808786722675
"YJL172W",140.244610085735,-0.293360583902057,0.129558452378099,0.0163361731003847,0.0460459572551286
"YJL093C",118.477515664094,0.18299607874334,0.141014149839505,0.166231192053862,0.289423467883108
"YJL163C",98.2032046696503,0.0740030618672232,0.143332433117032,0.582282105106224,0.711403617024598
"YJR153W",10.1100574979421,-0.194421556164153,0.33846117629649,0.357735481568865,0.504555509065032
"YJL179W",22.0220782088805,0.235988089796891,0.272486920310179,0.263714084797552,0.40860372640255
"YJR080C",81.7487559429346,0.286839573008563,0.164866316395351,0.0571583248142098,0.126195801072858
"YJL104W",68.6965314352354,-0.274988026657332,0.170191187734168,0.073513696528637,0.153979019624815
"YJL050W",107.464405353815,-0.875069736102184,0.148081351319321,5.73547411752203e-10,5.9404441214967e-09
"YJL002C",248.8146555138,0.0796084574157852,0.0975735102020914,0.401104951578565,0.548611297521583
"YJR084W",62.3909899112453,-0.0466497374969762,0.180114706960527,0.771317486694153,0.853630894073783
"YJR034W",36.1981640556238,-0.234486483811543,0.22817781973265,0.214253494745019,0.350009217602268
"YJR019C",91.6041017408753,-0.196493473895296,0.15081637083727,0.158375557370191,0.279091518902068
"YJR093C",93.7148452242718,0.135818330637365,0.148228113060918,0.325604620606272,0.471580504915575
"YJL201W",49.8362704289558,0.104120587646414,0.190529854568848,0.537673360422221,0.673908580726225
"YJL161W",27.0124114559712,0.235898082112378,0.257067921556779,0.249178623968271,0.39106605041033
"YJR021C",87.9403683126251,-0.447639510321911,0.156230586057833,0.00187358057449797,0.00739030953358213
"YJL070C",67.4000258001022,0.161871699081658,0.178952755665306,0.315262051000616,0.46166988250117
"YJL029C",69.7089246987273,0.0324741827806846,0.164544479569558,0.830220209740157,0.89394504378831
"YJR010W",95.654543208671,1.50541278040821,0.185501953401785,6.44730527313331e-17,9.48204493261084e-16
"YJR144W",128.792236903171,0.12661895897995,0.13098521132034,0.30705260776397,0.454145665606023
"YJL073W",57.6444928257717,0.0100863843781365,0.177995037500122,0.950958411891978,0.971014085752335
"snR37",8.5457355966157,0.129707059975898,0.334177705582082,0.526621593063277,0.665051608865748
"YJR094W-A",674.391967288086,-0.468481601564154,0.0598792353639245,2.40974172508772e-15,3.35463027428878e-14
"YJL052W",1490.00827691238,-1.47430347279354,0.0396009322532967,2.40117360113031e-304,5.97128216899269e-302
"YJR139C",535.459568473346,0.0898885105730906,0.0691473707991155,0.187327193591338,0.316414657653044
"YJL016W",65.0934349643283,-0.774700110604266,0.186177350231909,6.02824591295713e-06,4.08680711149795e-05
"YJR007W",194.044748338204,-0.0782317263405399,0.108349077437867,0.452740539048115,0.599335842347072
"YJR096W",108.140860917361,0.0833339365724245,0.142466744643755,0.532933495967645,0.670017557673389
"YJR065C",347.532369864272,-0.0130186620114823,0.0840433625589538,0.859012054911372,0.911597779588929
"YJL019W",34.8920892148812,-0.126792120806857,0.223229262822777,0.494899786821536,0.636931718113531
"YJR082C",40.3410607390092,-0.0795038314502748,0.206998289131689,0.65387841137728,0.765540078888316
"YJL181W",35.9631077201744,0.908823578793811,0.280714304311627,0.000213809037477875,0.00106684803470888
"YJR095W",4.40114369270878,0.485859823869674,0.645894191036887,0.0674797367959508,0.144380774349099
"YJR086W",38.2016284048896,0.516439158765638,0.249162103562534,0.0137987617279009,0.0400281152774899
"YJL077C",34.8942954461174,1.70001557689337,0.317025696245266,1.07352235101304e-08,9.93780166225437e-08
"YJR006W",93.6263086019764,0.0747363303873611,0.147686721427926,0.586440747940585,0.714030906518891
"YJR072C",229.303322948069,-0.370156639604104,0.101147630261288,0.00014960378588313,0.000772882259269694
"YJL118W",16.4757014081874,-0.00136807015523328,0.272506726508025,0.992909695512475,0.995220848393619
"YJL184W",73.920530403905,-0.127236037226944,0.162129442614939,0.389925407024202,0.536269960238665
"YJR133W",62.3888891481001,-0.571862493976247,0.187750863109755,0.000717298644305596,0.00311455625634597
"YJR025C",102.906148882556,0.612639564079791,0.156741123197439,3.0482800514761e-05,0.000184074394719931
"YJL095W",70.8394595082818,-0.0181196720204356,0.163930225986101,0.902517905163886,0.941003586038509
"YJR147W",60.776427344532,-0.987195754342474,0.195418423964558,6.00085797300837e-08,5.17018802682343e-07
"YJL107C",18.5441655629302,-0.181796661742664,0.283774226552878,0.382948150483146,0.529232035817572
"YJL012C",352.983024811425,-1.64438268538956,0.0864043690126235,7.45428800679685e-82,3.81144015749398e-80
"YJR121W",804.317163907482,-0.127320222376356,0.0544492926024703,0.018149980278886,0.0500749077689287
"YJL145W",93.6439137702197,0.232553355478448,0.1538159648128,0.102567522584863,0.199696411409888
"YJR064W",302.031866112898,-0.482779110808187,0.090159283317749,3.86834383596793e-08,3.39706406526173e-07
"YJL137C",24.3280031031686,0.153311621722474,0.252252483650929,0.445950376548153,0.59218313351819
"YJL074C",39.1254943563375,0.392880756995603,0.24006899472004,0.0502340218917229,0.113660187663199
"YJL111W",422.673913713661,-0.172675938258085,0.0811658011001407,0.0296825207025403,0.0749391189495147
"YJL158C",1011.73818334493,-1.09248427803909,0.0477734692899094,1.14467575377048e-116,8.94645864125469e-115
"YJR016C",956.503309953725,-0.892518851203314,0.0491767860726785,2.41449402020097e-74,1.16899971544421e-72
"YJR099W",41.5163289338576,0.513667663113342,0.241439784170077,0.0122820448439931,0.0363806536770364
"YJL208C",16.363855274745,-0.357437869748055,0.325782001151928,0.117715028204343,0.221922439457602
"YJL048C",83.8364779749343,0.320725436857601,0.161791597946437,0.030905716762777,0.077313752359009
"YJL197W",95.9410117166735,0.0820650514494234,0.145698347671727,0.547219928257218,0.683077988420923
"YJR074W",91.3559251120943,-0.228782636171907,0.148682825796963,0.0961393521083011,0.189883897250728
"YJL127C-B",37.0167549326183,0.161672256660366,0.220323451236339,0.38620294355283,0.532478541722258
"YJL078C",373.371111385141,-1.1593921904102,0.0806440749859605,8.67467255269522e-48,2.79171373739974e-46
"YJL165C",159.933488465097,-0.412416735179574,0.120262973161615,0.000315558163974435,0.0015064735733893
"YJR117W",207.170864872756,0.198284029058818,0.107941018269336,0.0564020231984388,0.124878781432075
"YJR057W",34.0610549780328,0.208533658344861,0.229723725861001,0.276974530901592,0.422803476161442
"YJL134W",103.350401422602,-0.206143555343326,0.144769228111776,0.125608973167048,0.232912701243325
"YJL219W",5.93475747353118,0.434663544699703,0.527913484777739,0.0933256080271405,0.186073032622626
"YJL081C",96.9598947955194,-0.117095807144577,0.143522608830234,0.381751860406754,0.528482901894067
"YJL054W",115.560382001357,-0.0473348636796805,0.133519671678818,0.706407441197385,0.805325090808688
"YJR137C",100.021725865736,0.414568606047102,0.154552968883102,0.00381260353804361,0.0136242677705007
"YJR056C",22.6997397889035,0.376461120600754,0.301604226399148,0.0981669671240126,0.192986311371941
"YJL072C",33.5825340399763,-0.267549565664055,0.232569596117963,0.163493719314051,0.285500842121665
"YJR152W",28.9967979808654,0.440117558518305,0.279133736674553,0.0474571931714856,0.108622381182099
"YJL142C",8.64158310227078,0.290966142297881,0.391207417996056,0.203956103624724,0.337213567359651
"YJL192C",137.719586961454,0.313909543809089,0.130982472020169,0.0111864264962435,0.0337195258187042
"YJR001W",208.318346016428,0.225052208461232,0.106964616982663,0.029023647717436,0.0737179093138777
"YJR110W",66.8260405825689,0.477397118979798,0.19383863787775,0.00588624661235181,0.0196005205211057
"YJL190C",1311.53345237201,-0.738056677286465,0.0417719313869188,1.81840693569445e-70,8.43093588574946e-69
"YJL099W",45.8656261317617,0.550682398726908,0.229563877754752,0.00569093747330088,0.0190412153576835
"YJL090C",36.8810703480995,0.434011435848862,0.246258645587435,0.0346761393684246,0.0848828449595753
"YJL055W",263.851977823693,0.183271119798632,0.0952854160056404,0.0478082656692802,0.10921044738064
"YJL085W",39.2296223516277,0.507039400274424,0.245431055172193,0.0145113062709344,0.0416971410757784
"YJR109C",220.315301525975,-0.942249808350439,0.107495944058424,2.96735570719956e-19,4.86059972278108e-18
"YJL167W",485.066501573749,-0.497853007741941,0.0703378506650258,6.31992457905619e-13,7.82269397556933e-12
"YJL127C",30.2949233907605,-0.687821424310293,0.273223517774304,0.00245495426844947,0.00931418502266785
"YJR004C",49.3070642182609,0.2122820706785,0.198401603089074,0.222018497210972,0.359155292206158
"YJL036W",101.160172610397,0.350803359055456,0.151353367008535,0.0124935976908985,0.0369073828115041
"YJL168C",72.621846362445,0.265294047210549,0.173357220914967,0.0906003998214738,0.181899004559003
"YJR036C",44.7519736108747,0.364827286240939,0.219443836172906,0.053067808429487,0.118940589888457
"YJL162C",21.5024170610826,0.932849582006607,0.371177125672882,0.00178967802342567,0.0071003107078766
"YJR106W",45.5447772157354,-0.613515666633918,0.225021105316833,0.00167516970725023,0.00668967406450073
"YJR043C",35.5991998474758,0.587580792071145,0.262857622583422,0.00760954957046755,0.0243176668808575
"YJR066W",127.564114548326,-0.262701587874351,0.13260220709203,0.0348283479632849,0.0851792095248689
"YJL001W",313.515905155582,-0.2275362219314,0.0873403029016611,0.00745665743697081,0.0239128797407194
"YJR061W",28.5892047468211,0.512195042235382,0.286554987477802,0.0253676856231921,0.0657756436229782
"YJL212C",101.963649158696,-1.08286485402807,0.152623205834319,1.51285403841778e-13,1.94291653619335e-12
"YJL024C",41.3044391850672,0.153464041419552,0.209206205957546,0.394430927641313,0.541241937578536
"YJR125C",197.700057730155,-0.264069076498638,0.109324780029327,0.0118252268235059,0.0352373725225495
"YJR051W",131.80708364808,0.173960313274989,0.130579474794141,0.159236435070896,0.279763177993858
"YJR112W-A",75.8348119591648,0.054745813451261,0.159624823038307,0.718959061766067,0.815894010977422
"YJR050W",35.1043280057947,0.702065434338443,0.272003393852539,0.00232268337361721,0.00890415473923351
"YJR011C",25.5466279974301,0.555701872942065,0.305694735912027,0.0209248068030128,0.0561725309221212
"YJR136C",29.017638926003,-0.162660523490458,0.23600391411387,0.396125667369084,0.543063667338575
"YJL200C",77.4138615901755,-1.19233402251255,0.172255672748292,4.7753261374353e-13,5.97844606359463e-12
"YJL188C",153.213993839852,0.311121633243562,0.127070913741829,0.00980684411567549,0.030227179806682
"YJL170C",22.8921303713424,1.09706330199346,0.368789244095057,0.000391849189945951,0.00182296506649175
"YJL129C",176.475784750814,-0.183944339692966,0.11588675502248,0.0962429362469706,0.189951336294075
"YJR112W",28.9394770786387,0.0116456719847001,0.230891194701304,0.952631755364183,0.971997078253906
"YJR103W",272.948032690414,-0.399450078586067,0.0928330256964329,9.22870040123476e-06,6.09049697167134e-05
"YJL044C",110.841822454512,0.241480739789795,0.143420866317957,0.0715823991765198,0.150683842206518
"YJL157C",71.4929289237546,0.046011302299294,0.162782809046593,0.75855214967235,0.844018468752781
"YJR142W",69.3250879784293,0.0954073884716684,0.166494985001672,0.530674134537034,0.667890082827723
"YJL034W",535.913788870696,-0.428344642639664,0.0663470356805911,5.64019383205851e-11,6.31032729145033e-10
"YJL183W",104.238342063576,-0.0760189094823257,0.14266266071157,0.567616812567621,0.700210052211377
"YJR031C",53.6036742541088,0.143367633443766,0.188270394679415,0.391114816240128,0.537365434367087
"YJL066C",42.5373804880219,-0.134014937901781,0.202994472133165,0.443739130350777,0.590106169700802
"YJR077C",371.884961605971,0.155853481173771,0.0807312155459563,0.0485448881505795,0.110523962992851
"YJR010C-A",32.8203113949946,-0.113834655655944,0.222193588923396,0.538164211349601,0.674369308358605
"YJR033C",76.2631556824513,0.191181863677984,0.167285208144572,0.210089717449713,0.344478128969554
"YJL068C",127.822735119742,-0.00385706055519431,0.1282922744032,0.974165501106368,0.985696219077666
"YJL112W",78.782817014106,-0.0192297024633088,0.156130534700647,0.892747389225921,0.93424272502965
"YJL039C",99.1268213022383,-0.209467808724184,0.14441236672807,0.118959044603027,0.223728062228656
"YJL180C",45.668693618241,0.114530042526477,0.199789619730351,0.51715947273029,0.65646855575578
"YJL147C",19.8043193586984,0.393398653019018,0.319225103674641,0.0936480739126259,0.186512054013825
"YJR116W",112.771230424155,0.296714388764171,0.145708766296112,0.0291104917302976,0.0738698980781347
"YJL025W",16.1424663798229,-0.141246895489071,0.286460657698243,0.492171871451438,0.634465671232521
"YJR062C",68.4356584854771,0.255413685610677,0.175807315638547,0.107597732500882,0.207277181166312
"YJR090C",100.350868847561,0.103674211092112,0.144298765196305,0.442930662356352,0.589604295316691
"YJR035W",48.2043524006959,0.189981292128522,0.198783204438049,0.275184419544987,0.420540212103526
"YJL174W",337.68276237549,0.0536062965287584,0.0833325605803844,0.511149453890156,0.651340932841209
"YJL203W",18.5271369632824,0.10763536353662,0.271126934828863,0.599839689480616,0.723001756839148
"YJL014W",368.73304533844,-0.302264230386613,0.0819466948947382,0.000158332207749165,0.000813366674737731
"YJR149W",23.6124757978742,0.274840462736367,0.275160121282686,0.197491026119507,0.329422325270592
"YJR154W",16.190333428915,-0.843371989807451,0.392514164367237,0.00398648445006323,0.0141623743027896
"YJR075W",141.713929698137,-0.116858747492701,0.125290911086705,0.325792645239927,0.471580504915575
"YJR052W",73.5918734841348,0.325702900026238,0.172754310485486,0.0377607264174794,0.0906887332001887
"IRT1",26.503405864527,-0.288444888624375,0.258910961749252,0.158370650420226,0.279091518902068
"YJR126C",222.117976189208,-0.115231206727617,0.101792183573157,0.240925443713641,0.381490134927726
"YJL005W",227.036603046648,-0.510360644196346,0.102917013206087,2.90840716030528e-07,2.32970652621232e-06
"YJL206C",27.1533547436848,0.145058658619943,0.243992146964554,0.462409957259475,0.609307532795421
"YJL100W",79.8814903696013,0.331641938610073,0.16981222071392,0.0319398861475749,0.0793565472812817
"YJR076C",197.00770122573,-0.0252676033027874,0.1129395255813,0.815056913100167,0.884230888671626
"YJL217W",227.211397058733,-0.442102464622383,0.101566001925861,6.56200234770082e-06,4.43766561733883e-05
"YJR059W",283.6737341477,-0.425410215372027,0.0912633130288427,1.61845392164706e-06,1.16354289163351e-05
"YJR124C",44.655308125926,-0.362212999149837,0.215852336232228,0.0494963902836009,0.112130331777052
"YJL143W",231.984351494089,-0.524787423913693,0.103632243730615,1.63208655691959e-07,1.33870248169521e-06
"YJL059W",33.6085073533805,0.101617813502546,0.225853222807575,0.590299402896189,0.71655825010984
"YJR078W",16.7248369919071,1.20237323068343,0.438136241050188,0.000744267906100765,0.00321888514962631
"YJL207C",63.4500903501578,0.215142762403901,0.183534355072133,0.190358549280577,0.32019047694187
"YJL144W",29.2364642055537,-0.727819359504947,0.278409649138766,0.00168598019569315,0.00672793409966244
"YJL125C",24.0217635785753,-0.271491550927314,0.268597436797687,0.190704712228949,0.320339416826706
"YJL198W",190.79321552942,0.0258511545563328,0.110236409083826,0.808269676475506,0.880139623280767
"YJL122W",37.7847202226923,-0.534116868134214,0.240179241835328,0.00828708216683939,0.0261317732188924
"YJL211C",8.37585673710494,0.26224668677858,0.379781908906851,0.241054907045357,0.381490134927726
"YJR073C",269.003252106079,-0.841292649634585,0.0951264888578213,1.73348985984099e-19,2.86523354174926e-18
"YJR143C",290.756114981652,-0.347542713425817,0.0897599172227318,6.79947556631163e-05,0.000376517518454362
"YJL131C",35.4090402370003,0.698028190417598,0.272397976566924,0.00248404906112496,0.0094115182918384
"YJL177W",851.14426228915,-0.63330725565374,0.0550585035114695,3.62546882792696e-31,8.16252673151786e-30
"YJR032W",34.6168656159317,0.311525747948078,0.23929285460918,0.116563683453637,0.220435503689888
"YJR151C",40.1723217659359,0.184929966787488,0.219144103702198,0.320420006500872,0.465980291219105
"YJR024C",82.8502729245152,-0.192760811775215,0.154680947448425,0.175296920449559,0.300359991161771
"YJL140W",151.219266726148,0.243355423323622,0.124193341668916,0.0391546727271993,0.0933404882129942
"YJR068W",98.6199277658183,0.157721511707583,0.146188221964497,0.248572447288039,0.390675052890796
"YJR017C",140.942011936842,-0.00788550396853348,0.123293061845289,0.945831769989841,0.967766151788745
"YJR058C",84.5834252803389,0.323218063883592,0.164082929560772,0.0316076052258854,0.0786738890768057
"YJR101W",68.668280442911,-0.278765810963806,0.174309070588473,0.075251311559496,0.156698638803825
"YJL026W",283.970141667901,-0.607259949453649,0.0931180731473882,2.3185487550758e-11,2.63716844886065e-10
"YJL096W",42.2088726785493,0.145163204845401,0.206772440579114,0.416799805536302,0.565133020096434
"YJL063C",129.451452720229,-0.430297026896795,0.132017639982284,0.000547962918008029,0.00245931511437402
"YJR094C",14.6443583190858,0.714212276480347,0.435617551121555,0.0182271639582745,0.0502371859021258
"YJL101C",155.941989701777,-0.990912068689049,0.123398128379539,1.4115523219335e-16,2.05388371098355e-15
"YJL056C",43.0674239022376,-0.312201294968702,0.214616719302782,0.0876072314508623,0.176993782595151
"YJR041C",32.9530868305567,-0.385079777506642,0.244796608696369,0.0546928562841175,0.121933421650533
"YJL080C",554.627400349021,-0.190645673841007,0.0659740238253474,0.00335377204531865,0.0122160365245928
"YJR091C",236.083604090359,-0.327571654571933,0.0990803556249907,0.000622906330594216,0.00273948596035446
"YJR013W",50.931294300962,-0.0237086376691652,0.186874967687454,0.884944136050673,0.927673762853657
"YJL121C",175.755287105753,-0.386366233582741,0.11755990860112,0.00056994550736342,0.00254129736820315
"YJL138C",239.04333881946,-0.482866914488678,0.10156251370983,8.74241348754639e-07,6.48978889964264e-06
"YJR047C",88.6768517092473,-0.949144476637876,0.159337591332682,3.77937814091475e-10,4.01494714736789e-09
"YJL151C",226.366755877128,-0.366378170741985,0.10383839118775,0.000249589918834636,0.001224669458246
"YJL057C",66.1702322980562,0.00637489428149561,0.1679278786107,0.968141489363843,0.981415988198923
"YJL218W",35.2940509882046,0.705543682373439,0.273674196194654,0.0023059626417489,0.00886127866334432
"YJL130C",571.465022386092,-0.067835889928348,0.064537476861854,0.286320278248667,0.432007237258261
"YJL069C",35.5448849823669,-1.14463670218577,0.255009119044172,7.66889798777516e-07,5.77913786379034e-06
"YJL045W",14.1494989629597,0.605810009217769,0.422970255463527,0.0334979321863637,0.0823672750524026
"YJL091C",36.8068658240978,0.179703369392902,0.220248640473798,0.335722228986296,0.482336217117654
"YJL033W",49.421556390062,-0.199357294136805,0.193648487897534,0.239285256690682,0.379555619658831
"YJR122W",37.9808575963617,-0.0949976631270454,0.210034277169121,0.594670028107681,0.719151132576729
"YJL041W",157.63850958269,-0.12886764170995,0.118508891468932,0.254723292174115,0.397487487588301
"YJL065C",15.8075424097141,-0.703476895259211,0.38510046089527,0.011058202766836,0.0334435750897512
"YJR148W",305.046829424101,-1.82902221077159,0.0946796950622511,3.56968290170647e-84,1.87785914954193e-82
"YJL123C",271.508618432359,-0.035673243534743,0.093478320624782,0.694238073626922,0.796096520815948
"YJL046W",27.7848710583735,-0.0918609834149429,0.234419789559805,0.62939797422612,0.746140047018657
"YJR123W",3768.30196335185,-0.567810122727805,0.024087264971982,3.76635082423608e-123,3.18673198424268e-121
"YJR118C",56.6110602136749,0.883688106999666,0.224042263893589,1.47075556612191e-05,9.42213548273179e-05
"YJL071W",32.4826361640648,0.116269314623151,0.224971902067305,0.537501311478029,0.673847313266796
"YJR015W",171.939416333882,-0.354491835448459,0.120014328417568,0.00189078749268045,0.0074420851600394
"YJR102C",30.6626264444828,0.0860150534479695,0.226873998499125,0.649916191520096,0.762664162790361
"YJL004C",48.5207336058781,0.451348769962946,0.217256753616738,0.0168239197722892,0.0470933904394108
"YJL155C",136.307857768992,0.34822151167142,0.134304392293508,0.00593948319479619,0.01975374623631
"YJL154C",187.679611990803,-0.174701504288275,0.10960907872597,0.097744162412843,0.192421193475749
"YJR107W",42.9547237464184,0.0965189810520994,0.202439006606789,0.584300378424548,0.712578982017754
"YJL035C",48.0566076433197,-0.0990296855946429,0.192823788128019,0.557291935104469,0.691576062485297
